
[00:00:00.000 --> 00:00:16.000]  從受苦節到復活節 通常我們對中間星期六是完全不會提的
[01:30:21.000 --> 01:30:23.000]  我的病況每況愈下
[01:30:23.000 --> 01:30:25.000]  是因為不夠人為我祈禱
[01:30:25.000 --> 01:30:27.000]  要多少人才夠?
[01:30:27.000 --> 01:30:29.000]  你看到嗎
[01:30:29.000 --> 01:30:33.000]  你的怕成為了別人的
[01:30:33.000 --> 01:30:35.000]  guilty complex
[01:30:35.000 --> 01:30:37.000]  上帝饒恕我們
[01:30:37.000 --> 01:30:39.000]  不是這樣的
[01:30:39.000 --> 01:30:41.000]  我們的福音不是這樣的
[01:30:41.000 --> 01:30:43.000]  我們的信仰不是這樣的
[01:30:43.000 --> 01:30:45.000]  靈的靈的你來黃埔堂不會死的
[01:30:45.000 --> 01:30:47.000]  會
[01:30:47.000 --> 01:30:51.000]  人人必有一死
[01:30:51.000 --> 01:30:53.000]  基督徒免疫
[01:30:53.000 --> 01:30:55.000]  你加上去
[01:30:55.000 --> 01:30:57.000]  但是我們不怕
[01:30:57.000 --> 01:30:59.000]  因為耶穌基督
[01:30:59.000 --> 01:31:01.000]  死了
[01:31:01.000 --> 01:31:03.000]  埋葬我
[01:31:03.000 --> 01:31:05.000]  連陰間
[01:31:05.000 --> 01:31:09.000]  我若在陰間下探
[01:31:09.000 --> 01:31:11.000]  你也在那裡
[01:31:11.000 --> 01:31:15.000]  頭主幫助我們
[01:31:15.000 --> 01:31:17.000]  如果你告訴我你不怕死
[01:31:17.000 --> 01:31:19.000]  你再想清楚一點
[01:31:19.000 --> 01:31:21.000]  死到臨頭
[01:31:21.000 --> 01:31:23.000]  沒有人不怕
[01:31:23.000 --> 01:31:25.000]  但是
[01:31:25.000 --> 01:31:27.000]  我們不是等死
[01:31:27.000 --> 01:31:29.000]  特別我和很多老人家說
[01:31:29.000 --> 01:31:31.000]  我們不是等死
[01:31:31.000 --> 01:31:33.000]  很多老人家說我又沒有過去
[01:31:33.000 --> 01:31:35.000]  我又沒有將來
[01:31:35.000 --> 01:31:37.000]  我的現在就是等
[01:31:37.000 --> 01:31:39.000]  等什麼牧師?等死
[01:31:39.000 --> 01:31:41.000]  不是,我們是等耶穌基督
[01:31:41.000 --> 01:31:43.000]  回來
[01:31:43.000 --> 01:31:45.000]  我們等的
[01:31:45.000 --> 01:31:47.000]  絕對不是死亡
[01:31:47.000 --> 01:31:49.000]  因為那個根本
[01:31:49.000 --> 01:31:51.000]  不是足以令我們一生
[01:31:51.000 --> 01:31:53.000]  因怕死而做奴隸
[01:31:53.000 --> 01:31:55.000]  的原因
[01:31:55.000 --> 01:31:57.000]  福音
[01:31:57.000 --> 01:31:59.000]  之所以是福音
[01:31:59.000 --> 01:32:01.000]  他不是要我們拍拍胸口
[01:32:01.000 --> 01:32:03.000]  什麼都不怕,他知道你怕
[01:32:03.000 --> 01:32:05.000]  但是他告訴你
[01:32:05.000 --> 01:32:07.000]  耶穌基督和你一起
[01:32:07.000 --> 01:32:09.000]  誰能使我們與基督的愛
[01:32:09.000 --> 01:32:11.000]  隔絕呢
[01:32:11.000 --> 01:32:13.000]  無論
[01:32:13.000 --> 01:32:15.000]  是生是死
[01:32:15.000 --> 01:32:17.000]  懂得背了,就是這麼多
[01:32:17.000 --> 01:32:19.000]  不用你背了整段
[01:32:19.000 --> 01:32:21.000]  求主幫助我們
[01:32:21.000 --> 01:32:23.000]  用祂的說話
[01:32:23.000 --> 01:32:25.000]  藏在我們心中
[01:32:25.000 --> 01:32:27.000]  下次
[01:32:27.000 --> 01:32:29.000]  可能是你病
[01:32:29.000 --> 01:32:31.000]  可能是祂病
[01:32:31.000 --> 01:32:33.000]  可能是我病
[01:32:33.000 --> 01:32:35.000]  求什麼
[01:32:35.000 --> 01:32:37.000]  開不開感恩會
[01:32:37.000 --> 01:32:41.000]  求主幫助我們
[01:32:41.000 --> 01:32:43.000]  我們同心祈禱
[01:32:43.000 --> 01:32:45.000]  天父上帝
[01:32:45.000 --> 01:32:47.000]  多謝你
[01:32:47.000 --> 01:32:49.000]  因為你的說話
[01:32:49.000 --> 01:32:51.000]  解開
[01:32:51.000 --> 01:32:53.000]  就發出亮光
[01:32:53.000 --> 01:32:55.000]  使我們明白進行
[01:32:55.000 --> 01:32:57.000]  並且得到
[01:32:57.000 --> 01:32:59.000]  力量
[01:32:59.000 --> 01:33:01.000]  好像生命的糧食
[01:33:01.000 --> 01:33:03.000]  也得到亮光
[01:33:03.000 --> 01:33:05.000]  就是照耀
[01:33:05.000 --> 01:33:07.000]  我們腳前的燈
[01:33:07.000 --> 01:33:09.000]  路上的光
[01:33:09.000 --> 01:33:11.000]  叫我們不再需要
[01:33:11.000 --> 01:33:13.000]  在黑暗當中行走
[01:33:13.000 --> 01:33:15.000]  摸索
[01:33:15.000 --> 01:33:17.000]  自以為是
[01:33:17.000 --> 01:33:19.000]  核子領核子
[01:33:19.000 --> 01:33:23.000]  我們可以跟隨
[01:33:23.000 --> 01:33:25.000]  你的真理的亮光
[01:33:25.000 --> 01:33:27.000]  我們可以活在
[01:33:27.000 --> 01:33:29.000]  你的說話
[01:33:29.000 --> 01:33:31.000]  的英許
[01:33:31.000 --> 01:33:33.000]  因為我們知道
[01:33:33.000 --> 01:33:35.000]  我們所信的
[01:33:35.000 --> 01:33:37.000]  是這位為我們
[01:33:37.000 --> 01:33:39.000]  釘死在十字架上
[01:33:39.000 --> 01:33:41.000]  為我們埋葬
[01:33:41.000 --> 01:33:43.000]  光在陰間
[01:33:43.000 --> 01:33:45.000]  又為我們復活
[01:33:45.000 --> 01:33:47.000]  的主耶穌
[01:33:47.000 --> 01:33:49.000]  多謝你
[01:33:49.000 --> 01:33:51.000]  求你
[01:33:51.000 --> 01:33:53.000]  幫助我們
[01:33:53.000 --> 01:33:55.000]  恭敬
[01:33:55.000 --> 01:33:57.000]  將你的說話
[01:33:57.000 --> 01:33:59.000]  藏在我們的心
[01:33:59.000 --> 01:34:01.000]  不知道什麼時候
[01:34:01.000 --> 01:34:03.000]  我們或許信心動搖
[01:34:03.000 --> 01:34:05.000]  軟弱
[01:34:05.000 --> 01:34:07.000]  我們很想像外邦人
[01:34:07.000 --> 01:34:09.000]  拜菩薩一樣
[01:34:09.000 --> 01:34:11.000]  要一個靈驗的上帝
[01:34:11.000 --> 01:34:13.000]  我們很求必應的上帝
[01:34:13.000 --> 01:34:15.000]  求你的說話
[01:34:15.000 --> 01:34:17.000]  改變我們的心思意念
[01:34:17.000 --> 01:34:19.000]  引導我們
[01:34:19.000 --> 01:34:21.000]  當走的每一步
[01:34:21.000 --> 01:34:23.000]  扭轉
[01:34:23.000 --> 01:34:25.000]  我們的生命
[01:34:25.000 --> 01:34:27.000]  活著
[01:34:27.000 --> 01:34:29.000]  不再為自己
[01:34:29.000 --> 01:34:31.000]  而是基督在我們裏面
[01:34:31.000 --> 01:34:33.000]  每天
[01:34:33.000 --> 01:34:35.000]  這樣活著
[01:34:35.000 --> 01:34:37.000]  多謝你,誰聽我們不配的禱告
[01:34:37.000 --> 01:34:39.000]  奉耶穌基督的名禱
[01:34:39.000 --> 01:34:41.000]  阿們
[01:34:41.000 --> 01:34:43.000]  阿們
[01:34:43.000 --> 01:34:45.000]  阿們
[01:34:45.000 --> 01:34:47.000]  阿們
[01:34:47.000 --> 01:34:49.000]  阿們
[01:34:49.000 --> 01:34:51.000]  阿們
[01:34:51.000 --> 01:34:53.000]  阿們
[01:34:53.000 --> 01:34:55.000]  阿們
[01:34:55.000 --> 01:34:57.000]  阿們
[01:34:57.000 --> 01:34:59.000]  阿們
[01:34:59.000 --> 01:35:01.000]  阿們

