
[00:00:00.000 --> 00:00:14.600]  大象牧師 時間很快 其實是頭尾兩個星期 但第三次來到這裡
[01:23:10.440 --> 01:23:12.440]  就是那些扯布
[01:23:12.440 --> 01:23:14.440]  一坐下來
[01:23:14.440 --> 01:23:16.440]  老人家就偷偷說了他的故事
[01:23:16.440 --> 01:23:17.440]  不是說牧師
[01:23:17.440 --> 01:23:18.440]  說他自己的故事
[01:23:18.440 --> 01:23:20.440]  原來他去了美國沒多久
[01:23:20.440 --> 01:23:25.440]  牧師在文革之前就離開了
[01:23:25.440 --> 01:23:26.440]  香港又建立教會
[01:23:26.440 --> 01:23:27.440]  又跟著台灣
[01:23:27.440 --> 01:23:28.440]  又跟著北美建立教會
[01:23:28.440 --> 01:23:30.440]  牧師其實是很活躍的
[01:23:30.440 --> 01:23:32.440]  家裡信主
[01:23:32.440 --> 01:23:33.440]  全家信主
[01:23:33.440 --> 01:23:37.440]  所以剩下的家人在文革過程中就很慘
[01:23:37.440 --> 01:23:38.440]  因為很慘
[01:23:38.440 --> 01:23:39.440]  被逼迫
[01:23:39.440 --> 01:23:40.440]  他就說
[01:23:40.440 --> 01:23:42.440]  有一天文革之後
[01:23:42.440 --> 01:23:44.440]  四人幫倒台
[01:23:44.440 --> 01:23:46.440]  他經過逼迫
[01:23:46.440 --> 01:23:47.440]  沒有死
[01:23:47.440 --> 01:23:48.440]  已經很好了
[01:23:48.440 --> 01:23:50.440]  但過程都很慘
[01:23:50.440 --> 01:23:53.440]  突然間家裡很嘈很喧嘩
[01:23:53.440 --> 01:23:55.440]  有些又打
[01:23:55.440 --> 01:23:56.440]  有人來
[01:23:56.440 --> 01:23:57.440]  看一看
[01:23:57.440 --> 01:23:59.440]  有人抬著牌匾過來
[01:23:59.440 --> 01:24:00.440]  做什麼呢
[01:24:00.440 --> 01:24:02.440]  是他的舊鄰居
[01:24:02.440 --> 01:24:04.440]  抬著牌匾來
[01:24:04.440 --> 01:24:06.440]  做什麼呢
[01:24:06.440 --> 01:24:08.440]  原來是他平反了
[01:24:08.440 --> 01:24:10.440]  舊鄰居來向他道歉
[01:24:10.440 --> 01:24:12.440]  抬著牌匾來向他道歉
[01:24:12.440 --> 01:24:14.440]  文革十年裡
[01:24:14.440 --> 01:24:16.440]  做起他們一家人身上的事
[01:24:16.440 --> 01:24:17.440]  來向他道歉
[01:24:17.440 --> 01:24:19.440]  老人家出來了
[01:24:19.440 --> 01:24:24.440]  中間隔著很大塊木屍躺在床上
[01:24:24.440 --> 01:24:25.440]  他在床的一邊
[01:24:25.440 --> 01:24:26.440]  我在床的另一邊
[01:24:26.440 --> 01:24:27.440]  老人家說的時候
[01:24:27.440 --> 01:24:28.440]  眼睛發光
[01:24:28.440 --> 01:24:29.440]  很瘦的
[01:24:29.440 --> 01:24:31.440]  很小的
[01:24:31.440 --> 01:24:32.440]  婆婆
[01:24:32.440 --> 01:24:34.440]  普通話說
[01:24:34.440 --> 01:24:36.440]  他說的時候眼睛發光
[01:24:36.440 --> 01:24:37.440]  他說
[01:24:37.440 --> 01:24:38.440]  贈創多
[01:24:38.440 --> 01:24:39.440]  那天
[01:24:39.440 --> 01:24:41.440]  上帝為我申冤
[01:24:41.440 --> 01:24:44.440]  他知道那天上帝為他申冤
[01:24:44.440 --> 01:24:46.440]  但也很搞笑
[01:24:46.440 --> 01:24:48.440]  十年的痛苦
[01:24:48.440 --> 01:24:50.440]  一個牌匾一個嘟嘟嗒嗒
[01:24:50.440 --> 01:24:52.440]  一個道歉就能夠遮蓋
[01:24:52.440 --> 01:24:54.440]  是不是開玩笑
[01:24:54.440 --> 01:24:55.440]  但對他來說
[01:24:55.440 --> 01:24:57.440]  有人還了一個公道就最重要
[01:24:57.440 --> 01:24:59.440]  而且是傷害他的人
[01:24:59.440 --> 01:25:01.440]  向他還一個公道
[01:25:01.440 --> 01:25:02.440]  對他來說
[01:25:02.440 --> 01:25:06.440]  他說那天上帝為他申冤
[01:25:06.440 --> 01:25:08.440]  之後還會不會上帝再審
[01:25:08.440 --> 01:25:09.440]  是上帝的事
[01:25:09.440 --> 01:25:10.440]  無論如何
[01:25:10.440 --> 01:25:13.440]  所以人世間可以見到某些事情
[01:25:13.440 --> 01:25:16.440]  但我覺得實居其久
[01:25:16.440 --> 01:25:18.440]  也未必一定能夠見到
[01:25:18.440 --> 01:25:19.440]  某些地方會見到多些
[01:25:19.440 --> 01:25:22.440]  另外一些地方就真的很渺茫
[01:25:22.440 --> 01:25:24.440]  公義不彰的地方
[01:25:24.440 --> 01:25:25.440]  真的很渺茫
[01:25:25.440 --> 01:25:28.440]  只能夠仰望上帝
[01:25:28.440 --> 01:25:29.440]  祈求上帝
[01:25:29.440 --> 01:25:30.440]  堅持自己
[01:25:30.440 --> 01:25:32.440]  走在上帝的旨意當中
[01:25:32.440 --> 01:25:34.440]  做上帝的道
[01:25:34.440 --> 01:25:38.440]  和自己見證的忠實見證人
[01:25:38.440 --> 01:25:39.440]  只能夠這樣
[01:25:39.440 --> 01:25:42.440]  還有沒有其他問題
[01:25:42.440 --> 01:25:47.440]  在聖經裏面
[01:25:47.440 --> 01:25:49.440]  或者猶太人
[01:25:49.440 --> 01:25:52.440]  他們還有一些危經之類
[01:25:52.440 --> 01:25:54.440]  龐經之類
[01:25:54.440 --> 01:25:56.440]  都有這個啟示文學
[01:25:56.440 --> 01:26:01.440]  但是對於我們對他們那個
[01:26:01.440 --> 01:26:06.440]  舊恩歷史的掌握
[01:26:06.440 --> 01:26:11.440]  不是這麼清晰的時候
[01:26:11.440 --> 01:26:15.440]  再加上對他們的文化
[01:26:15.440 --> 01:26:18.440]  我們知道的這麼少的時候
[01:26:18.440 --> 01:26:22.440]  我們一讀這類書卷的時候
[01:26:22.440 --> 01:26:26.440]  其實我們怎樣才能夠
[01:26:26.440 --> 01:26:32.440]  正確的了解這類著作
[01:26:32.440 --> 01:26:36.440]  不會只是讀表面
[01:26:36.440 --> 01:26:39.440]  就完全不知道他們想說什麼
[01:26:39.440 --> 01:26:43.440]  但是如果我們想當然的
[01:26:43.440 --> 01:26:50.440]  我們就可以將很多時事那些東西套進去
[01:26:50.440 --> 01:26:53.440]  聽下去的時候
[01:26:53.440 --> 01:26:58.440]  好像實在是超乎想像的奇妙
[01:26:58.440 --> 01:27:03.440]  但是其實真是到現在
[01:27:03.440 --> 01:27:08.440]  多了這麼多的研讀的時候
[01:27:08.440 --> 01:27:11.440]  是不是我們一般的信徒
[01:27:11.440 --> 01:27:21.440]  都是可以找到這些理解的約時
[01:27:21.440 --> 01:27:23.440]  我們只讀啟示錄就可以了
[01:27:23.440 --> 01:27:25.440]  因為猶太人兩者之間的文獻
[01:27:25.440 --> 01:27:27.440]  不是對我們說話
[01:27:27.440 --> 01:27:30.440]  教會也不承認那些文獻
[01:27:30.440 --> 01:27:33.440]  是上帝啟示的一部分
[01:27:33.440 --> 01:27:35.440]  所以那些文獻就變成
[01:27:35.440 --> 01:27:38.440]  看莎士比亞、看三國志
[01:27:38.440 --> 01:27:42.440]  就是猶太人在某段歷史時期的文獻
[01:27:42.440 --> 01:27:44.440]  所謂天啟文學
[01:27:44.440 --> 01:27:46.440]  或者類似啟示性的文學
[01:27:46.440 --> 01:27:48.440]  是一個體裁的統稱
[01:27:48.440 --> 01:27:50.440]  等於武俠小說
[01:27:50.440 --> 01:27:52.440]  武俠小說是一個體裁的統稱
[01:27:52.440 --> 01:27:55.440]  可以金庸社、古龍社、梁宇新社
[01:27:55.440 --> 01:27:57.440]  可以橫朱樓主社
[01:27:57.440 --> 01:27:59.440]  當然有新的有舊的
[01:27:59.440 --> 01:28:02.440]  體裁會慢慢有些演變
[01:28:02.440 --> 01:28:05.440]  所以天啟文學只是體裁的名字
[01:28:05.440 --> 01:28:08.440]  不是什麼天啟文學你都需要重視
[01:28:08.440 --> 01:28:10.440]  除非你做研究
[01:28:10.440 --> 01:28:12.440]  你做研究就可以了
[01:28:12.440 --> 01:28:14.440]  從信仰的角度來看
[01:28:14.440 --> 01:28:16.440]  啟示錄才是跟當事人說
[01:28:16.440 --> 01:28:18.440]  也是聖經的一部分
[01:28:18.440 --> 01:28:20.440]  所以也是跟我們說話
[01:28:20.440 --> 01:28:23.440]  猶太人兩者之間的文獻
[01:28:23.440 --> 01:28:25.440]  如果你想看覺得好奇
[01:28:25.440 --> 01:28:27.440]  想認識一下
[01:28:27.440 --> 01:28:30.440]  那些所謂天啟文獻又會是什麼呢?
[01:28:30.440 --> 01:28:32.440]  都是文字來的
[01:28:32.440 --> 01:28:34.440]  所有文字都可以分析、理解
[01:28:34.440 --> 01:28:37.440]  按照他所說的理解他的信息是什麼
[01:28:37.440 --> 01:28:39.440]  他的信息是對他自己對象說
[01:28:39.440 --> 01:28:41.440]  教會就不承認會對我們說
[01:28:41.440 --> 01:28:44.440]  不是上帝的啟示也不是跟我們說
[01:28:44.440 --> 01:28:45.440]  理解一定可以理解到的
[01:28:45.440 --> 01:28:47.440]  所有文字都可以理解到
[01:28:47.440 --> 01:28:50.440]  而這些天啟文獻兩者之間
[01:28:50.440 --> 01:28:53.440]  猶太人的天啟文獻著作
[01:28:53.440 --> 01:28:55.440]  也有很多專家
[01:28:55.440 --> 01:28:56.440]  連《釋經書》也有
[01:28:56.440 --> 01:28:57.440]  寫經嘛
[01:28:57.440 --> 01:28:58.440]  總之就是經嘛
[01:28:58.440 --> 01:28:59.440]  古經而已
[01:28:59.440 --> 01:29:00.440]  不是聖經
[01:29:00.440 --> 01:29:02.440]  古經、聖經書也解釋了經
[01:29:02.440 --> 01:29:04.440]  所以很仔細的做了一些研究
[01:29:04.440 --> 01:29:07.440]  等於中國的儒家學者
[01:29:07.440 --> 01:29:10.440]  好像《朱子》、《集注》那樣
[01:29:10.440 --> 01:29:12.440]  《四書》、《五經》是全都注了
[01:29:12.440 --> 01:29:15.440]  猶太這些天啟文獻
[01:29:15.440 --> 01:29:17.440]  都有學者是全都注了
[01:29:17.440 --> 01:29:18.440]  要理解就很容易
[01:29:18.440 --> 01:29:20.440]  不過跟我們的信仰就不相關
[01:29:20.440 --> 01:29:23.440]  還有沒有其他問題?
[01:29:23.440 --> 01:29:26.440]  最後一個問題
[01:29:26.440 --> 01:29:28.440]  剛才張sir你說到
[01:29:28.440 --> 01:29:30.440]  七印七號七碗
[01:29:30.440 --> 01:29:32.440]  你說不是很重點
[01:29:32.440 --> 01:29:34.440]  也好像是一個序幕
[01:29:34.440 --> 01:29:35.440]  但我不明白
[01:29:35.440 --> 01:29:38.440]  為什麼他會這麼仔細地
[01:29:38.440 --> 01:29:40.440]  寫一些象徵性的語言
[01:29:40.440 --> 01:29:43.440]  我們需不需要解讀呢?
[01:29:43.440 --> 01:29:44.440]  要
[01:29:44.440 --> 01:29:46.440]  解讀就仍然要的
[01:29:46.440 --> 01:29:47.440]  但問題就是
[01:29:47.440 --> 01:29:48.440]  七印七號七碗
[01:29:48.440 --> 01:29:53.440]  不構成一個連續的敘事
[01:29:53.440 --> 01:29:56.440]  是很片段和零碎的
[01:29:56.440 --> 01:29:59.440]  裡面有些的主題是跟羅馬有關
[01:29:59.440 --> 01:30:01.440]  譬如說在第五個號
[01:30:01.440 --> 01:30:03.440]  裡面突然出來的
[01:30:03.440 --> 01:30:07.440]  有蝎子尾的蝗蟲
[01:30:07.440 --> 01:30:09.440]  然後也有一個王
[01:30:09.440 --> 01:30:10.440]  帶領著他們的王
[01:30:10.440 --> 01:30:12.440]  名字叫阿波倫
[01:30:12.440 --> 01:30:15.440]  那個擺明是映射當時的該殺
[01:30:15.440 --> 01:30:16.440]  是多米田的
[01:30:16.440 --> 01:30:18.440]  或者是豆米田
[01:30:18.440 --> 01:30:19.440]  看你怎麼翻譯
[01:30:19.440 --> 01:30:20.440]  Domitian
[01:30:20.440 --> 01:30:22.440]  因為裡面
[01:30:22.440 --> 01:30:23.440]  所以
[01:30:23.440 --> 01:30:25.440]  詮釋了之後
[01:30:25.440 --> 01:30:27.440]  發覺裡面用的符號
[01:30:27.440 --> 01:30:30.440]  譬如說跟阿波倫有關的徽號
[01:30:30.440 --> 01:30:31.440]  比如說蝗蟲
[01:30:31.440 --> 01:30:34.440]  多米田的那個徽號
[01:30:34.440 --> 01:30:37.440]  他的那個Code of Arms
[01:30:37.440 --> 01:30:38.440]  那個徽號就是蝗蟲
[01:30:38.440 --> 01:30:41.440]  不知道為什麼一個該殺會改用蝗蟲
[01:30:41.440 --> 01:30:43.440]  可能正正蝗蟲就是所向披靡
[01:30:43.440 --> 01:30:44.440]  去到哪裡吃到哪裡
[01:30:44.440 --> 01:30:45.440]  什麼都沒有了
[01:30:45.440 --> 01:30:47.440]  而阿波羅是他的守護神
[01:30:47.440 --> 01:30:49.440]  其實他自己說是阿波羅化身
[01:30:49.440 --> 01:30:52.440]  所以這個擺明是映射多米田的
[01:30:52.440 --> 01:30:54.440]  不是所有的東西
[01:30:54.440 --> 01:30:57.440]  學者都發現一定跟當時的羅馬有關
[01:30:57.440 --> 01:30:59.440]  白拉大河東邊
[01:30:59.440 --> 01:31:00.440]  由日出之處來的冰
[01:31:00.440 --> 01:31:02.440]  就應該是指著波斯
[01:31:02.440 --> 01:31:03.440]  就是舊波斯
[01:31:03.440 --> 01:31:04.440]  那時候叫Parthian
[01:31:04.440 --> 01:31:05.440]  巴提亞人
[01:31:05.440 --> 01:31:07.440]  不是泰國的巴提亞
[01:31:07.440 --> 01:31:08.440]  是Parthian
[01:31:08.440 --> 01:31:11.440]  羅馬沒有民族化的
[01:31:11.440 --> 01:31:13.440]  最忌就是東面
[01:31:13.440 --> 01:31:15.440]  現在伊拉克東邊
[01:31:15.440 --> 01:31:17.440]  就是現在伊朗的位置
[01:31:17.440 --> 01:31:20.440]  Parthian是馬代波斯人的後代
[01:31:20.440 --> 01:31:22.440]  那些軍是差不多唯一
[01:31:22.440 --> 01:31:24.440]  曾經打敗過羅馬
[01:31:24.440 --> 01:31:26.440]  Roman Legion的就是這班人
[01:31:26.440 --> 01:31:28.440]  所以他們害怕的
[01:31:28.440 --> 01:31:30.440]  而那班人跨越白拉大河過來
[01:31:30.440 --> 01:31:34.440]  就是入侵羅馬帝國的邊境
[01:31:34.440 --> 01:31:38.440]  其實可以被視為也是審判的一部分
[01:31:38.440 --> 01:31:42.440]  所以那七人七口侵犯那21項東西
[01:31:42.440 --> 01:31:43.440]  基本上是零碎
[01:31:43.440 --> 01:31:44.440]  可以解釋的
[01:31:44.440 --> 01:31:47.440]  但是不形成一個coherence
[01:31:47.440 --> 01:31:49.440]  不形成一個一貫或者一致的故事
[01:31:49.440 --> 01:31:50.440]  沒有故事在裡面
[01:31:50.440 --> 01:31:52.440]  就東一部分西一部分
[01:31:52.440 --> 01:31:53.440]  給你片段性的
[01:31:53.440 --> 01:31:55.440]  好像introduce那個實際故事裡面
[01:31:55.440 --> 01:31:57.440]  其中一部分片段的意思
[01:31:57.440 --> 01:32:00.440]  這個也是為什麼我稱之為序幕
[01:32:00.440 --> 01:32:02.440]  因為它太過片段性
[01:32:02.440 --> 01:32:05.440]  沒辦法連續一起看
[01:32:05.440 --> 01:32:08.440]  好 謝謝張sir
[01:32:08.440 --> 01:32:09.440]  不用謝
[01:32:09.440 --> 01:32:11.440]  時間差不多了
[01:32:11.440 --> 01:32:14.440]  很感謝張sir在這三堂
[01:32:14.440 --> 01:32:16.440]  很長途跋涉在長洲
[01:32:16.440 --> 01:32:18.440]  來到我們大埔當中
[01:32:18.440 --> 01:32:20.440]  和我們分享啟示錄的訊息
[01:32:20.440 --> 01:32:24.440]  最後也想請我們的堂主任黃卓峰牧師
[01:32:24.440 --> 01:32:26.440]  也致送一個借卡
[01:32:26.440 --> 01:32:30.440]  也率先致送我們65週年的紀念品
[01:32:30.440 --> 01:32:32.440]  給張sir的
[01:32:32.440 --> 01:32:35.440]  我們也有一個結束的禱告
[01:32:35.440 --> 01:32:37.440]  主要是謝謝你
[01:32:37.440 --> 01:32:40.440]  因為你引領張老師
[01:32:40.440 --> 01:32:43.440]  在我們當中有三個晚上的教導
[01:32:43.440 --> 01:32:47.440]  也讓我們繼續有一個心智
[01:32:47.440 --> 01:32:48.440]  去研讀你的華語
[01:32:48.440 --> 01:32:51.440]  在啟示錄裡面我們去聆聽
[01:32:51.440 --> 01:32:52.440]  你給我們今天的提醒
[01:32:52.440 --> 01:32:54.440]  鞭策和鼓勵
[01:32:54.440 --> 01:32:57.440]  主要是為了我們的群體去禱告
[01:32:57.440 --> 01:32:59.440]  求聖靈繼續帶領我們
[01:32:59.440 --> 01:33:01.440]  有從神理而來的亮光
[01:33:01.440 --> 01:33:03.440]  我們能夠明白你的華語
[01:33:03.440 --> 01:33:05.440]  並且透過你的華語
[01:33:05.440 --> 01:33:08.440]  我們能夠有力去面對這個世代
[01:33:08.440 --> 01:33:09.440]  各樣的新的挑戰
[01:33:09.440 --> 01:33:11.440]  求主祢祝福我們的群體
[01:33:11.440 --> 01:33:16.440]  和在神學院服侍的每一位教員
[01:33:16.440 --> 01:33:18.440]  在神學院的師生
[01:33:18.440 --> 01:33:21.440]  加力給張老師服侍
[01:33:21.440 --> 01:33:24.440]  你要使用神學院和教會
[01:33:24.440 --> 01:33:26.440]  在這個地上為你作見證
[01:33:26.440 --> 01:33:31.440]  為你去祝福我們的社區
[01:33:31.440 --> 01:33:33.440]  多謝你聽我們的祈禱
[01:33:33.440 --> 01:33:36.440]  奉主耶穌的名成心所願
[01:33:36.440 --> 01:33:38.440]  我們今晚就到這裡
[01:33:38.440 --> 01:33:40.440]  謝謝
[01:33:40.440 --> 01:33:42.440]  祝福我們所有的群體
[01:33:42.440 --> 01:33:44.440]  祝福我們所有的群體
[01:33:44.440 --> 01:33:46.440]  祝福我們所有的群體
[01:33:46.440 --> 01:33:48.440]  祝福我們所有的群體
[01:33:48.440 --> 01:33:50.440]  祝福我們所有的群體
[01:33:50.440 --> 01:33:52.440]  祝福我們所有的群體
[01:33:52.440 --> 01:33:54.440]  祝福我們所有的群體
[01:33:54.440 --> 01:33:56.440]  祝福我們所有的群體
[01:33:56.440 --> 01:33:58.440]  祝福我們所有的群體
[01:33:58.440 --> 01:34:00.440]  祝福我們所有的群體
[01:34:00.440 --> 01:34:02.440]  祝福我們所有的群體
[01:34:02.440 --> 01:34:04.440]  祝福我們所有的群體
[01:34:04.440 --> 01:34:06.440]  祝福我們所有的群體
[01:34:06.440 --> 01:34:08.440]  祝福我們所有的群體
[01:34:08.440 --> 01:34:10.440]  祝福我們所有的群體
[01:34:10.440 --> 01:34:12.440]  祝福我們所有的群體
[01:34:12.440 --> 01:34:14.440]  祝福我們所有的群體
[01:34:14.440 --> 01:34:16.440]  祝福我們所有的群體
[01:34:16.440 --> 01:34:18.440]  祝福我們所有的群體

