
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[01:58:12.360 --> 01:58:14.280]   as I wanna encourage myself,
[01:58:14.280 --> 01:58:16.640]   to always remember the greater story
[01:58:16.640 --> 01:58:20.520]   of God's grace and love and mercy for us,
[01:58:20.520 --> 01:58:22.320]   the white evangelical church in America,
[01:58:22.320 --> 01:58:24.440]   for the church in Hong Kong and in China,
[01:58:24.440 --> 01:58:27.240]   and around the world.
[01:58:27.240 --> 01:58:30.600]   And so I feel like I'm giving you
[01:58:30.600 --> 01:58:35.120]   a very strange impression by speaking so critically.
[01:58:35.120 --> 01:58:37.680]   But because it's such an unusual moment,
[01:58:37.680 --> 01:58:41.720]   I am also grateful to be able to speak this honestly,
[01:58:41.720 --> 01:58:45.760]   and I hope it can be heard in that way.
[01:58:45.760 --> 01:58:47.360]   So thank you again.
[01:58:47.360 --> 01:58:49.560]   - Don't worry, Dr. Labusin.
[01:58:49.560 --> 01:58:51.200]   You have brought us a dark cloud,
[01:58:51.200 --> 01:58:54.960]   but actually we are under a massive thunderstorm,
[01:58:54.960 --> 01:58:57.080]   actually, here in Hong Kong as well.
[01:58:57.080 --> 01:59:01.080]   So, but I think taking an honest look
[01:59:01.080 --> 01:59:03.840]   at what the church and also the faith,
[01:59:03.840 --> 01:59:05.720]   our faith responses,
[01:59:05.720 --> 01:59:07.480]   actually you have given us hope
[01:59:07.480 --> 01:59:11.920]   that the gleam of light, of hope is coming,
[01:59:11.920 --> 01:59:14.080]   is on the way, is still always there.
[01:59:14.080 --> 01:59:15.480]   Thank you very much again.
[01:59:15.480 --> 01:59:17.480]   And thank you for joining us today.
[01:59:17.480 --> 01:59:21.720]   Okay, and I will see you, many of you, tomorrow again.
[01:59:21.720 --> 01:59:22.560]   Bye-bye.
[01:59:22.560 --> 01:59:23.400]   - Thank you.
[01:59:23.400 --> 01:59:26.480]   (gentle piano music)
[01:59:26.480 --> 01:59:29.560]   (gentle piano music)
[01:59:29.560 --> 01:59:32.640]   (gentle piano music)
[01:59:32.640 --> 01:59:35.720]   (gentle piano music)
[01:59:35.720 --> 01:59:38.800]   (gentle piano music)
[01:59:38.800 --> 01:59:41.880]   (gentle piano music)
[01:59:41.880 --> 01:59:44.460]   (gentle music)

