
[00:00:00.000 --> 00:00:07.000]  我會欣賞剛才worship 添唱 先尋找他的國和他的義
[01:09:08.000 --> 01:09:10.000]  但是還沒有做之先
[01:09:10.000 --> 01:09:11.000]  他們要做兩件事
[01:09:11.000 --> 01:09:12.000]  第一
[01:09:12.000 --> 01:09:13.000]  要承認主耶穌
[01:09:13.000 --> 01:09:14.000]  你是道成肉身的
[01:09:14.000 --> 01:09:15.000]  你是神
[01:09:15.000 --> 01:09:16.000]  你是我們創造者
[01:09:16.000 --> 01:09:17.000]  是天父差你來的
[01:09:17.000 --> 01:09:18.000]  你是彌賽亞
[01:09:18.000 --> 01:09:19.000]  你是我們的救主
[01:09:19.000 --> 01:09:21.000]  第二我們向你承認
[01:09:21.000 --> 01:09:22.000]  主耶穌我們有罪
[01:09:22.000 --> 01:09:24.000]  十誡對人的六誡
[01:09:24.000 --> 01:09:25.000]  我們是一誡都守不到
[01:09:25.000 --> 01:09:27.000]  我以前不知道
[01:09:27.000 --> 01:09:28.000]  我以為我很乾淨企理
[01:09:28.000 --> 01:09:29.000]  是好人一個
[01:09:29.000 --> 01:09:31.000]  但是在你的面前
[01:09:31.000 --> 01:09:33.000]  沒有一個疑人
[01:09:33.000 --> 01:09:35.000]  連一個也沒有
[01:09:35.000 --> 01:09:38.000]  主耶穌我們向你認罪的時候
[01:09:38.000 --> 01:09:41.000]  求主耶穌你用十字架上的補血
[01:09:41.000 --> 01:09:43.000]  洗淨我們的罪
[01:09:43.000 --> 01:09:44.000]  叫我們這一刻
[01:09:44.000 --> 01:09:46.000]  這個moment成為聖結
[01:09:46.000 --> 01:09:48.000]  永生馬上可以實行
[01:09:48.000 --> 01:09:51.000]  我們馬上可以和神同在
[01:09:51.000 --> 01:09:54.000]  聖靈和耶穌住在我們的心裡
[01:09:54.000 --> 01:09:56.000]  主耶穌我以後的日子都會犯罪
[01:09:56.000 --> 01:09:57.000]  因為我是人
[01:09:57.000 --> 01:09:58.000]  你在這個地上
[01:09:58.000 --> 01:09:59.000]  你曾經做過人
[01:09:59.000 --> 01:10:01.000]  你知道人的壓力和人有
[01:10:01.000 --> 01:10:03.000]  但是主耶穌我每一天
[01:10:03.000 --> 01:10:04.000]  每一刻
[01:10:04.000 --> 01:10:05.000]  每一個月
[01:10:05.000 --> 01:10:06.000]  每一年
[01:10:06.000 --> 01:10:08.000]  都要靠著耶穌和他的十字架
[01:10:08.000 --> 01:10:10.000]  一直等到我不可以犯罪為止
[01:10:10.000 --> 01:10:12.000]  就在新天新地裡
[01:10:12.000 --> 01:10:14.000]  主耶穌一會兒我舉手
[01:10:14.000 --> 01:10:16.000]  就代表我承認你是神
[01:10:16.000 --> 01:10:18.000]  承認你是道成肉身
[01:10:18.000 --> 01:10:20.000]  和代表我有罪
[01:10:20.000 --> 01:10:22.000]  求你差派天使在我們中間
[01:10:22.000 --> 01:10:25.000]  將我的名字寫在生命冊上
[01:10:25.000 --> 01:10:26.000]  主耶穌我知道
[01:10:26.000 --> 01:10:27.000]  我一次得救是永遠得救
[01:10:27.000 --> 01:10:28.000]  除非我們褻瀆聖靈
[01:10:28.000 --> 01:10:30.000]  或者修改聖經
[01:10:30.000 --> 01:10:31.000]  我不相信來港福堂的人
[01:10:31.000 --> 01:10:33.000]  是有這樣的人
[01:10:33.000 --> 01:10:35.000]  主耶穌求你繼續聽我們下面的祈禱
[01:10:35.000 --> 01:10:37.000]  當各位大家繼續低頭的時候
[01:10:37.000 --> 01:10:38.000]  我很想知道
[01:10:38.000 --> 01:10:39.000]  在我們中間
[01:10:39.000 --> 01:10:40.000]  你未做的那句表示
[01:10:40.000 --> 01:10:41.000]  你是新來的
[01:10:41.000 --> 01:10:42.000]  你是舊來的也好
[01:10:42.000 --> 01:10:43.000]  你未做的那句表示
[01:10:43.000 --> 01:10:45.000]  你不記得有沒有做過的
[01:10:45.000 --> 01:10:46.000]  今天跟我祈禱
[01:10:46.000 --> 01:10:47.000]  承認耶穌是神
[01:10:47.000 --> 01:10:48.000]  承認耶穌是道成肉身
[01:10:48.000 --> 01:10:50.000]  承認耶穌是尼塞亞
[01:10:50.000 --> 01:10:51.000]  祂是你的救主
[01:10:51.000 --> 01:10:52.000]  你向祂承認你有罪
[01:10:52.000 --> 01:10:53.000]  你願意耶穌結證你的罪
[01:10:53.000 --> 01:10:55.000]  明知被所有生命冊上
[01:10:55.000 --> 01:10:56.000]  請你現在舉手
[01:10:56.000 --> 01:10:57.000]  將手舉起來
[01:10:57.000 --> 01:10:58.000]  希望你低頭
[01:10:58.000 --> 01:10:59.000]  低頭
[01:10:59.000 --> 01:11:00.000]  舉手
[01:11:00.000 --> 01:11:01.000]  手真的高過頭頂
[01:11:01.000 --> 01:11:02.000]  有沒有這樣的人
[01:11:02.000 --> 01:11:07.000]  要舉高一點
[01:11:07.000 --> 01:11:08.000]  我知道今天有新人
[01:11:08.000 --> 01:11:09.000]  有舊人
[01:11:09.000 --> 01:11:10.000]  不要緊有新舊人
[01:11:10.000 --> 01:11:11.000]  你未做過這句表示的
[01:11:11.000 --> 01:11:12.000]  有沒有
[01:11:12.000 --> 01:11:13.000]  看到一位
[01:11:13.000 --> 01:11:15.000]  兩位
[01:11:15.000 --> 01:11:19.000]  好將手放低
[01:11:19.000 --> 01:11:20.000]  三位
[01:11:20.000 --> 01:11:21.000]  四位
[01:11:21.000 --> 01:11:22.000]  我有個消息告訴你
[01:11:22.000 --> 01:11:23.000]  一次得救永遠得救
[01:11:23.000 --> 01:11:24.000]  明智者生命冊上
[01:11:24.000 --> 01:11:25.000]  就不會冊下來
[01:11:25.000 --> 01:11:26.000]  你以後不需要做這句表示
[01:11:26.000 --> 01:11:27.000]  你拿了
[01:11:27.000 --> 01:11:28.000]  今晚你拿了
[01:11:28.000 --> 01:11:29.000]  我告訴你
[01:11:29.000 --> 01:11:30.000]  我們感謝神
[01:11:30.000 --> 01:11:31.000]  天上是開派對
[01:11:31.000 --> 01:11:32.000]  是歡呼
[01:11:32.000 --> 01:11:33.000]  天使都喝彩
[01:11:33.000 --> 01:11:34.000]  不過我們看不到
[01:11:34.000 --> 01:11:35.000]  還有沒有
[01:11:35.000 --> 01:11:36.000]  為了時間
[01:11:36.000 --> 01:11:37.000]  如果我再給多十秒鐘
[01:11:37.000 --> 01:11:38.000]  剛才那四位不需要再舉了
[01:11:38.000 --> 01:11:39.000]  你拿了
[01:11:39.000 --> 01:11:40.000]  還有沒有
[01:11:44.000 --> 01:11:46.000]  你缺了字
[01:11:46.000 --> 01:11:48.000]  你確定你舉手都算
[01:11:48.000 --> 01:11:49.000]  五位
[01:11:49.000 --> 01:11:52.000]  又看到一位
[01:11:52.000 --> 01:11:53.000]  六位
[01:11:53.000 --> 01:11:54.000]  我知道
[01:11:54.000 --> 01:11:55.000]  舉手很辛苦
[01:11:55.000 --> 01:11:56.000]  我知道
[01:11:56.000 --> 01:11:57.000]  不過
[01:11:57.000 --> 01:11:58.000]  將手放低
[01:11:58.000 --> 01:12:00.000]  不辛苦過耶穌
[01:12:00.000 --> 01:12:02.000]  走向十字架的道路
[01:12:02.000 --> 01:12:05.000]  祂知道那種慘痛
[01:12:05.000 --> 01:12:06.000]  劇痛
[01:12:06.000 --> 01:12:09.000]  因為知道我們人如果沒有
[01:12:09.000 --> 01:12:10.000]  接受救恩
[01:12:10.000 --> 01:12:11.000]  在永恆裡面受苦
[01:12:11.000 --> 01:12:13.000]  是不能反過來的
[01:12:13.000 --> 01:12:15.000]  所以祂寧願釘十字架
[01:12:15.000 --> 01:12:16.000]  都用祂的命
[01:12:16.000 --> 01:12:17.000]  來換我們的命
[01:12:17.000 --> 01:12:18.000]  還有沒有這樣的人
[01:12:18.000 --> 01:12:19.000]  剛才有六位
[01:12:19.000 --> 01:12:20.000]  還有沒有
[01:12:20.000 --> 01:12:21.000]  有沒有多一位
[01:12:21.000 --> 01:12:27.000]  還有三秒鐘
[01:12:27.000 --> 01:12:28.000]  還有沒有
[01:12:28.000 --> 01:12:30.000]  感謝主多一位
[01:12:30.000 --> 01:12:31.000]  七位
[01:12:31.000 --> 01:12:34.000]  八位
[01:12:34.000 --> 01:12:38.000]  我們要繼續祈禱
[01:12:38.000 --> 01:12:39.000]  多謝
[01:12:39.000 --> 01:12:40.000]  感謝神
[01:12:40.000 --> 01:12:41.000]  主耶穌我們感謝祢
[01:12:41.000 --> 01:12:43.000]  今天中間有七八位朋友
[01:12:43.000 --> 01:12:45.000]  現在我們可以叫做弟兄姊妹
[01:12:45.000 --> 01:12:47.000]  因為我們有同一個天父
[01:12:47.000 --> 01:12:48.000]  我們同一個父親
[01:12:48.000 --> 01:12:50.000]  這個天父就是我們永遠的父
[01:12:50.000 --> 01:12:52.000]  神為什麼這麼愛我們人
[01:12:52.000 --> 01:12:53.000]  我們人犯罪
[01:12:53.000 --> 01:12:54.000]  我們攻擊祢
[01:12:54.000 --> 01:12:55.000]  我們拜假神
[01:12:55.000 --> 01:12:57.000]  我們是大淫婦
[01:12:57.000 --> 01:12:59.000]  但是祢卻道成肉身
[01:12:59.000 --> 01:13:01.000]  為我們罪釘在十字架上
[01:13:01.000 --> 01:13:03.000]  祢這麼高貴的神
[01:13:03.000 --> 01:13:06.000]  祢降到最卑微的人質
[01:13:06.000 --> 01:13:07.000]  主耶穌我們感謝祢
[01:13:07.000 --> 01:13:08.000]  雖然我們不明白
[01:13:08.000 --> 01:13:10.000]  為什麼祢這麼愛我們
[01:13:10.000 --> 01:13:13.000]  但是我們願意餘下的一生
[01:13:13.000 --> 01:13:14.000]  都去愛祢
[01:13:14.000 --> 01:13:16.000]  愛弟兄姊妹
[01:13:16.000 --> 01:13:18.000]  因為如果我們不能夠愛
[01:13:18.000 --> 01:13:20.000]  我們所見到的弟兄姊妹
[01:13:20.000 --> 01:13:21.000]  就不能夠說我們愛
[01:13:21.000 --> 01:13:23.000]  我們見不到的那位神
[01:13:23.000 --> 01:13:26.000]  最後我們只有一個要求
[01:13:26.000 --> 01:13:27.000]  我們要求我們的真神
[01:13:27.000 --> 01:13:29.000]  聖父、聖子、聖靈
[01:13:29.000 --> 01:13:30.000]  三位一體的真神
[01:13:30.000 --> 01:13:33.000]  一同得著所有的榮耀
[01:13:33.000 --> 01:13:34.000]  因為在地上
[01:13:34.000 --> 01:13:36.000]  沒有一個人
[01:13:36.000 --> 01:13:38.000]  連一個也沒有
[01:13:38.000 --> 01:13:41.000]  配得任何的榮耀
[01:13:41.000 --> 01:13:43.000]  主耶穌多謝您聽我們祈禱
[01:13:43.000 --> 01:13:45.000]  感恩奉主耶穌基督的聖名祈求
